id,status,enrolid,userid,timestart,timeend,modifierid,timecreated,timemodified
2199,0,40,12734,0,2147483647,12734,0,0
2200,0,46,32284,0,2147483647,26041,0,0
2201,0,46,26041,0,2147483647,26041,0,0
2202,0,40,32292,0,2147483647,22107,0,0
2203,0,40,22107,0,2147483647,22107,0,0
2204,0,46,32293,0,2147483647,21924,0,0
2205,0,46,21924,0,2147483647,21924,0,0
2206,0,46,32292,0,2147483647,22107,0,0
2207,0,46,22107,0,2147483647,22107,0,0
2208,0,43,32299,0,2147483647,24781,0,0
2209,0,43,24781,0,2147483647,24781,0,0
2210,0,43,32283,0,2147483647,12734,0,0
2211,0,43,12734,0,2147483647,12734,0,0
2212,0,43,32263,0,2147483647,21851,0,0
2213,0,43,21851,0,2147483647,21851,0,0
2214,0,46,32302,0,2147483647,22221,0,0
2215,0,46,22221,0,2147483647,22221,0,0
2216,0,43,32309,0,2147483647,21251,0,0
2217,0,43,21251,0,2147483647,21251,0,0
2218,0,40,32304,0,2147483647,22820,0,0
2219,0,40,22820,0,2147483647,22820,0,0
2220,0,139,32263,0,2147483647,21851,0,0
2221,0,139,21851,0,2147483647,21851,0,0
2222,0,46,32027,0,2147483647,3931,0,0
2223,0,46,3931,0,2147483647,3931,0,0
2224,0,46,32314,0,2147483647,20975,0,0
2225,0,46,20975,0,2147483647,20975,0,0
2226,0,40,32316,0,2147483647,21475,0,0
2227,0,40,21475,0,2147483647,21475,0,0
2228,0,43,29280,0,2147483647,15712,0,0
2229,0,43,15712,0,2147483647,15712,0,0
2230,0,46,32323,0,2147483647,9981,0,0
2231,0,46,9981,0,2147483647,9981,0,0
2232,0,46,29855,0,2147483647,29468,0,0
2233,0,43,32259,0,2147483647,21212,0,0
2234,0,43,21212,0,2147483647,21212,0,0
2235,0,46,32259,0,2147483647,21212,0,0
2236,0,46,21212,0,2147483647,21212,0,0
2237,0,43,32329,0,2147483647,10415,0,0
2238,0,43,10415,0,2147483647,10415,0,0
2239,0,40,32313,0,2147483647,3206,0,0
2240,0,40,3206,0,2147483647,3206,0,0
2241,0,139,32189,0,2147483647,23489,0,0
2242,0,139,23489,0,2147483647,23489,0,0
2243,0,40,32189,0,2147483647,23489,0,0
2244,0,40,23489,0,2147483647,23489,0,0
2245,0,43,32333,0,2147483647,15682,0,0
2246,0,43,15682,0,2147483647,15682,0,0
2247,0,40,32337,0,2147483647,15911,0,0
2248,0,40,15911,0,2147483647,15911,0,0
2249,0,139,32329,0,2147483647,10415,0,0
2250,0,139,10415,0,2147483647,10415,0,0
2251,0,46,32023,0,2147483647,3931,0,0
2252,0,46,32329,0,2147483647,10415,0,0
2253,0,46,10415,0,2147483647,10415,0,0
2254,0,40,32324,0,2147483647,14623,0,0
2255,0,40,14623,0,2147483647,14623,0,0
2256,0,40,32343,0,2147483647,22311,0,0
2257,0,40,22311,0,2147483647,22311,0,0
2258,0,40,32347,0,2147483647,22807,0,0
2259,0,40,22807,0,2147483647,22807,0,0
2260,0,46,32266,0,2147483647,23506,0,0
2261,0,46,23506,0,2147483647,23506,0,0
2262,0,43,32347,0,2147483647,22807,0,0
2263,0,43,22807,0,2147483647,22807,0,0
2265,0,40,27818,0,2147483647,27818,0,0
2266,0,46,32189,0,2147483647,23489,0,0
2267,0,46,23489,0,2147483647,23489,0,0
2268,0,46,32362,0,2147483647,15964,0,0
2269,0,46,15964,0,2147483647,15964,0,0
2270,0,46,30855,0,2147483647,13998,0,0
2271,0,46,13998,0,2147483647,13998,0,0
2272,0,40,32372,0,2147483647,2851,0,0
2273,0,40,2851,0,2147483647,2851,0,0
2276,0,43,27818,0,2147483647,27818,0,0
2277,0,43,32379,0,2147483647,16995,0,0
2278,0,43,16995,0,2147483647,16995,0,0
2279,0,40,32380,0,2147483647,22798,0,0
2280,0,40,22798,0,2147483647,22798,0,0
2281,0,43,32382,0,2147483647,23666,0,0
2282,0,43,23666,0,2147483647,23666,0,0
2283,0,43,32384,0,2147483647,11357,0,0
2284,0,43,11357,0,2147483647,11357,0,0
2285,0,40,32387,0,2147483647,22246,0,0
2286,0,40,22246,0,2147483647,22246,0,0
2287,0,46,32389,0,2147483647,21585,0,0
2288,0,46,21585,0,2147483647,21585,0,0
2289,0,43,29393,0,2147483647,17001,0,0
2290,0,43,17001,0,2147483647,17001,0,0
2291,0,43,32387,0,2147483647,22246,0,0
2292,0,43,22246,0,2147483647,22246,0,0
2293,0,40,30285,0,2147483647,29224,0,0
2294,0,139,30285,0,2147483647,29224,0,0
2295,0,139,29224,0,2147483647,29224,0,0
2296,0,40,32393,0,2147483647,1451,0,0
2297,0,40,1451,0,2147483647,1451,0,0
2298,0,139,30772,0,2147483647,16003,0,0
2299,0,139,16003,0,2147483647,16003,0,0
2301,0,46,27794,0,2147483647,27794,0,0
2303,0,40,32399,0,2147483647,22938,0,0
2304,0,40,22938,0,2147483647,22938,0,0
2305,0,43,30772,0,2147483647,16003,0,0
2306,0,43,16003,0,2147483647,16003,0,0
2307,0,52,31893,0,2147483647,21072,0,0
2308,0,52,21072,0,2147483647,21072,0,0
2309,0,43,31893,0,2147483647,21072,0,0
2310,0,46,32420,0,2147483647,23443,0,0
2311,0,46,23443,0,2147483647,23443,0,0
2312,0,46,29831,0,2147483647,27207,0,0
2313,0,46,27207,0,2147483647,27207,0,0
2314,0,43,31687,0,2147483647,23563,0,0
2315,0,43,23563,0,2147483647,23563,0,0
2316,0,40,31035,0,2147483647,16734,0,0
2317,0,40,16734,0,2147483647,16734,0,0
2318,0,40,32422,0,2147483647,23550,0,0
2319,0,40,23550,0,2147483647,23550,0,0
2320,0,139,32091,0,2147483647,21073,0,0
2321,0,139,21073,0,2147483647,21073,0,0
2322,0,40,32429,0,2147483647,23385,0,0
2323,0,40,23385,0,2147483647,23385,0,0
2324,0,40,32431,0,2147483647,27349,0,0
2325,0,40,27349,0,2147483647,27349,0,0
2326,0,46,32429,0,2147483647,23385,0,0
2327,0,46,23385,0,2147483647,23385,0,0
2328,0,40,32437,0,2147483647,14773,0,0
2329,0,40,14773,0,2147483647,14773,0,0
2331,0,40,21282,0,2147483647,21282,0,0
2332,0,43,29273,0,2147483647,15563,0,0
2333,0,43,15563,0,2147483647,15563,0,0
2334,0,40,32446,0,2147483647,12739,0,0
2335,0,40,12739,0,2147483647,12739,0,0
2336,0,43,30901,0,2147483647,2207,0,0
2337,0,43,2207,0,2147483647,2207,0,0
2338,0,40,32453,0,2147483647,23584,0,0
2339,0,40,23584,0,2147483647,23584,0,0
2340,0,43,32458,0,2147483647,24743,0,0
2341,0,43,24743,0,2147483647,24743,0,0
2342,0,46,32458,0,2147483647,24743,0,0
2343,0,46,24743,0,2147483647,24743,0,0
2344,0,40,32458,0,2147483647,24743,0,0
2345,0,40,24743,0,2147483647,24743,0,0
2346,0,46,31590,0,2147483647,27174,0,0
2347,0,46,27174,0,2147483647,27174,0,0
2348,0,187,30862,0,2147483647,17007,0,0
2349,0,187,17007,0,2147483647,17007,0,0
2350,0,40,32469,0,2147483647,14711,0,0
2351,0,40,14711,0,2147483647,14711,0,0
2352,0,43,32469,0,2147483647,14711,0,0
2353,0,43,14711,0,2147483647,14711,0,0
2354,0,46,32469,0,2147483647,14711,0,0
2355,0,46,14711,0,2147483647,14711,0,0
2356,0,43,32464,0,2147483647,27076,0,0
2357,0,43,27076,0,2147483647,27076,0,0
2358,0,40,32473,0,2147483647,15288,0,0
2359,0,40,15288,0,2147483647,15288,0,0
2360,0,40,32476,0,2147483647,16709,0,0
2361,0,40,16709,0,2147483647,16709,0,0
2362,0,46,32476,0,2147483647,16709,0,0
2363,0,46,16709,0,2147483647,16709,0,0
2364,0,46,32477,0,2147483647,27064,0,0
2365,0,46,27064,0,2147483647,27064,0,0
2366,0,43,32481,0,2147483647,21441,0,0
2367,0,43,21441,0,2147483647,21441,0,0
2368,0,40,32481,0,2147483647,21441,0,0
2369,0,40,21441,0,2147483647,21441,0,0
2370,0,46,32481,0,2147483647,21441,0,0
2371,0,46,21441,0,2147483647,21441,0,0
2372,0,40,30119,0,2147483647,12812,0,0
2373,0,40,12812,0,2147483647,12812,0,0
2374,0,40,32482,0,2147483647,16724,0,0
2375,0,40,16724,0,2147483647,16724,0,0
2376,0,46,30223,0,2147483647,16518,0,0
2377,0,46,16518,0,2147483647,16518,0,0
2378,0,139,32482,0,2147483647,16724,0,0
2379,0,139,16724,0,2147483647,16724,0,0
2380,0,40,32486,0,2147483647,21876,0,0
2381,0,40,21876,0,2147483647,21876,0,0
2382,0,46,32487,0,2147483647,10132,0,0
2383,0,46,10132,0,2147483647,10132,0,0
2384,0,43,32487,0,2147483647,10132,0,0
2385,0,43,10132,0,2147483647,10132,0,0
2386,0,43,32076,0,2147483647,29468,0,0
2387,0,40,32494,0,2147483647,16164,0,0
2388,0,40,16164,0,2147483647,16164,0,0
2389,0,43,32494,0,2147483647,16164,0,0
2390,0,43,16164,0,2147483647,16164,0,0
2391,0,40,30674,0,2147483647,21121,0,0
2392,0,40,21121,0,2147483647,21121,0,0
2393,0,40,32495,0,2147483647,16224,0,0
2394,0,40,16224,0,2147483647,16224,0,0
2395,0,139,31096,0,2147483647,16998,0,0
2396,0,139,16998,0,2147483647,16998,0,0
2397,0,40,32497,0,2147483647,16164,0,0
2398,0,79,32501,0,2147483647,2914,0,0
2399,0,79,2914,0,2147483647,2914,0,0
2400,0,43,32503,0,2147483647,21329,0,0
2401,0,43,21329,0,2147483647,21329,0,0
2402,0,46,31582,0,2147483647,13098,0,0
2403,0,46,13098,0,2147483647,13098,0,0
2404,0,139,32076,0,2147483647,29468,0,0
2405,0,139,29468,0,2147483647,29468,0,0
2406,0,40,32503,0,2147483647,21329,0,0
2407,0,40,21329,0,2147483647,21329,0,0
2408,0,40,30020,0,2147483647,13655,0,0
2409,0,40,13655,0,2147483647,13655,0,0
2410,0,43,30020,0,2147483647,13655,0,0
2411,0,43,13655,0,2147483647,13655,0,0
2412,0,40,32507,0,2147483647,23578,0,0
2413,0,40,23578,0,2147483647,23578,0,0
2414,0,40,32509,0,2147483647,15500,0,0
2415,0,40,15500,0,2147483647,15500,0,0
2416,0,139,32027,0,2147483647,3931,0,0
2417,0,139,3931,0,2147483647,3931,0,0
2418,0,43,31521,0,2147483647,23426,0,0
2419,0,43,23426,0,2147483647,23426,0,0
2420,0,43,32517,0,2147483647,10150,0,0
2421,0,43,10150,0,2147483647,10150,0,0
2422,0,139,32519,0,2147483647,21314,0,0
2423,0,139,21314,0,2147483647,21314,0,0
2424,0,40,32518,0,2147483647,4296,0,0
2425,0,40,4296,0,2147483647,4296,0,0
2426,0,139,32521,0,2147483647,12865,0,0
2427,0,139,12865,0,2147483647,12865,0,0
2428,0,40,32521,0,2147483647,12865,0,0
2429,0,40,12865,0,2147483647,12865,0,0
2430,0,46,32519,0,2147483647,21314,0,0
2431,0,46,21314,0,2147483647,21314,0,0
2432,0,40,32523,0,2147483647,15500,0,0
2433,0,40,32524,0,2147483647,17009,0,0
2434,0,46,32525,0,2147483647,16018,0,0
2435,0,46,16018,0,2147483647,16018,0,0
2436,0,139,30034,0,2147483647,16426,0,0
2437,0,139,16426,0,2147483647,16426,0,0
2438,0,46,30341,0,2147483647,15259,0,0
2439,0,46,15259,0,2147483647,15259,0,0
2440,0,46,32521,0,2147483647,12865,0,0
2441,0,46,12865,0,2147483647,12865,0,0
2442,0,43,32528,0,2147483647,27417,0,0
2443,0,43,27417,0,2147483647,27417,0,0
2444,0,43,32518,0,2147483647,4296,0,0
2445,0,43,4296,0,2147483647,4296,0,0
2446,0,139,32518,0,2147483647,4296,0,0
2447,0,139,4296,0,2147483647,4296,0,0
2448,0,40,32528,0,2147483647,27417,0,0
2449,0,40,27417,0,2147483647,27417,0,0
2450,0,40,32532,0,2147483647,15914,0,0
2451,0,40,15914,0,2147483647,15914,0,0
2452,0,43,32532,0,2147483647,15914,0,0
2453,0,43,15914,0,2147483647,15914,0,0
2454,0,43,32350,0,2147483647,15963,0,0
2455,0,43,15963,0,2147483647,15963,0,0
2456,0,46,32291,0,2147483647,23465,0,0
2457,0,46,23465,0,2147483647,23465,0,0
2458,0,139,32538,0,2147483647,15863,0,0
2459,0,139,15863,0,2147483647,15863,0,0
2460,0,46,32538,0,2147483647,15863,0,0
2461,0,46,15863,0,2147483647,15863,0,0
2462,0,40,31145,0,2147483647,13856,0,0
2463,0,40,13856,0,2147483647,13856,0,0
2464,0,40,32537,0,2147483647,10218,0,0
2465,0,40,10218,0,2147483647,10218,0,0
2466,0,40,29728,0,2147483647,29728,0,0
2467,0,139,29728,0,2147483647,29728,0,0
2468,0,43,29728,0,2147483647,29728,0,0
2469,0,43,32548,0,2147483647,15001,0,0
2470,0,43,15001,0,2147483647,15001,0,0
2471,0,46,32384,0,2147483647,11357,0,0
2472,0,46,11357,0,2147483647,11357,0,0
2473,0,40,32553,0,2147483647,26970,0,0
2474,0,40,26970,0,2147483647,26970,0,0
2475,0,139,32554,0,2147483647,21011,0,0
2476,0,139,21011,0,2147483647,21011,0,0
2477,0,43,32554,0,2147483647,21011,0,0
2478,0,43,21011,0,2147483647,21011,0,0
2479,0,43,32542,0,2147483647,15884,0,0
2480,0,43,15884,0,2147483647,15884,0,0
2481,0,46,32559,0,2147483647,17425,0,0
2482,0,46,17425,0,2147483647,17425,0,0
2483,0,40,30263,0,2147483647,14112,0,0
2484,0,40,14112,0,2147483647,14112,0,0
2485,0,58,32458,0,2147483647,24743,0,0
2486,0,58,24743,0,2147483647,24743,0,0
2487,0,46,32486,0,2147483647,21876,0,0
2488,0,46,21876,0,2147483647,21876,0,0
2489,0,43,32561,0,2147483647,10130,0,0
2490,0,43,10130,0,2147483647,10130,0,0
2491,0,40,32574,0,2147483647,26908,0,0
2492,0,40,26908,0,2147483647,26908,0,0
2494,0,46,21255,0,2147483647,21255,0,0
2495,0,46,32578,0,2147483647,21308,0,0
2496,0,46,21308,0,2147483647,21308,0,0
2497,0,40,32578,0,2147483647,21308,0,0
2498,0,40,21308,0,2147483647,21308,0,0
2499,0,139,32578,0,2147483647,21308,0,0
2500,0,139,21308,0,2147483647,21308,0,0
2501,0,139,32579,0,2147483647,11893,0,0
2502,0,139,11893,0,2147483647,11893,0,0
2503,0,46,32579,0,2147483647,11893,0,0
2504,0,46,11893,0,2147483647,11893,0,0
2505,0,43,32569,0,2147483647,23448,0,0
2506,0,43,23448,0,2147483647,23448,0,0
2507,0,43,32578,0,2147483647,21308,0,0
2508,0,43,21308,0,2147483647,21308,0,0
2509,0,46,32585,0,2147483647,26899,0,0
2510,0,46,26899,0,2147483647,26899,0,0
2511,0,43,32594,0,2147483647,27136,0,0
2512,0,43,27136,0,2147483647,27136,0,0
2513,0,46,30955,0,2147483647,16718,0,0
2514,0,46,16718,0,2147483647,16718,0,0
2515,0,40,32605,0,2147483647,11356,0,0
2516,0,40,11356,0,2147483647,11356,0,0
2517,0,43,32605,0,2147483647,11356,0,0
2518,0,43,11356,0,2147483647,11356,0,0
2519,0,139,29282,0,2147483647,14690,0,0
2520,0,139,14690,0,2147483647,14690,0,0
2521,0,40,32485,0,2147483647,22796,0,0
2522,0,40,22796,0,2147483647,22796,0,0
2523,0,43,32612,0,2147483647,13672,0,0
2524,0,43,13672,0,2147483647,13672,0,0
2525,0,46,32612,0,2147483647,13672,0,0
2526,0,40,32613,0,2147483647,1893,0,0
2527,0,40,1893,0,2147483647,1893,0,0
2528,0,43,32485,0,2147483647,22796,0,0
2529,0,43,22796,0,2147483647,22796,0,0
2530,0,43,32613,0,2147483647,1893,0,0
2531,0,43,1893,0,2147483647,1893,0,0
2532,0,46,32613,0,2147483647,1893,0,0
2533,0,46,1893,0,2147483647,1893,0,0
2534,0,43,32620,0,2147483647,21313,0,0
2535,0,43,21313,0,2147483647,21313,0,0
2536,0,40,32625,0,2147483647,10190,0,0
2537,0,40,10190,0,2147483647,10190,0,0
2538,0,46,32624,0,2147483647,17218,0,0
2539,0,46,17218,0,2147483647,17218,0,0
2540,0,43,32628,0,2147483647,21507,0,0
2541,0,43,21507,0,2147483647,21507,0,0
2542,0,139,31070,0,2147483647,15995,0,0
2543,0,139,15995,0,2147483647,15995,0,0
2544,0,40,32609,0,2147483647,5989,0,0
2545,0,40,5989,0,2147483647,5989,0,0
2546,0,40,32635,0,2147483647,22818,0,0
2547,0,40,22818,0,2147483647,22818,0,0
2548,0,40,32636,0,2147483647,27067,0,0
2549,0,40,27067,0,2147483647,27067,0,0
2550,0,43,32636,0,2147483647,27067,0,0
2551,0,43,27067,0,2147483647,27067,0,0
2552,0,79,29818,0,2147483647,15864,0,0
2553,0,79,15864,0,2147483647,15864,0,0
2554,0,46,32636,0,2147483647,27067,0,0
2555,0,46,27067,0,2147483647,27067,0,0
2556,0,43,32637,0,2147483647,22007,0,0
2557,0,43,22007,0,2147483647,22007,0,0
2558,0,40,32642,0,2147483647,25981,0,0
2559,0,40,25981,0,2147483647,25981,0,0
2560,0,43,32642,0,2147483647,25981,0,0
2561,0,43,25981,0,2147483647,25981,0,0
2562,0,40,32171,0,2147483647,27347,0,0
2563,0,40,27347,0,2147483647,27347,0,0
2564,0,40,32649,0,2147483647,12795,0,0
2565,0,40,12795,0,2147483647,12795,0,0
2566,0,46,32648,0,2147483647,23518,0,0
2567,0,46,23518,0,2147483647,23518,0,0
2568,0,139,31687,0,2147483647,23563,0,0
2569,0,139,23563,0,2147483647,23563,0,0
2570,0,40,32196,0,2147483647,22516,0,0
2571,0,40,22516,0,2147483647,22516,0,0
2572,0,46,32654,0,2147483647,25947,0,0
2573,0,46,25947,0,2147483647,25947,0,0
2574,0,43,32655,0,2147483647,13750,0,0
2575,0,43,13750,0,2147483647,13750,0,0
2576,0,43,32654,0,2147483647,25947,0,0
2577,0,43,25947,0,2147483647,25947,0,0
2578,0,43,32657,0,2147483647,14687,0,0
2579,0,43,14687,0,2147483647,14687,0,0
2580,0,46,32657,0,2147483647,14687,0,0
2581,0,46,14687,0,2147483647,14687,0,0
2583,0,40,27812,0,2147483647,27812,0,0
2584,0,40,32550,0,2147483647,26894,0,0
2585,0,40,26894,0,2147483647,26894,0,0
2586,0,43,32662,0,2147483647,10153,0,0
2587,0,43,10153,0,2147483647,10153,0,0
2588,0,139,32662,0,2147483647,10153,0,0
2589,0,139,10153,0,2147483647,10153,0,0
2590,0,46,32130,0,2147483647,21131,0,0
2591,0,46,21131,0,2147483647,21131,0,0
2592,0,40,32662,0,2147483647,10153,0,0
2593,0,40,10153,0,2147483647,10153,0,0
2594,0,139,30558,0,2147483647,30558,0,0
2595,0,40,32666,0,2147483647,12795,0,0
2596,0,46,32649,0,2147483647,12795,0,0
2597,0,46,12795,0,2147483647,12795,0,0
2598,0,43,32649,0,2147483647,12795,0,0
2599,0,43,12795,0,2147483647,12795,0,0
2600,0,43,32196,0,2147483647,22516,0,0
2601,0,43,22516,0,2147483647,22516,0,0
2602,0,43,32673,0,2147483647,22645,0,0
2603,0,43,22645,0,2147483647,22645,0,0
2604,0,46,32673,0,2147483647,22645,0,0
2605,0,46,22645,0,2147483647,22645,0,0
2606,0,46,32672,0,2147483647,24501,0,0
2607,0,46,24501,0,2147483647,24501,0,0
2608,0,40,32673,0,2147483647,22645,0,0
2609,0,40,22645,0,2147483647,22645,0,0
2610,0,40,32680,0,2147483647,21465,0,0
2611,0,40,21465,0,2147483647,21465,0,0
2612,0,40,32681,0,2147483647,12089,0,0
2613,0,40,12089,0,2147483647,12089,0,0
2614,0,46,32680,0,2147483647,21465,0,0
2615,0,46,21465,0,2147483647,21465,0,0
2616,0,43,32681,0,2147483647,12089,0,0
2617,0,43,12089,0,2147483647,12089,0,0
2618,0,139,32681,0,2147483647,12089,0,0
2619,0,139,12089,0,2147483647,12089,0,0
2620,0,139,32672,0,2147483647,24501,0,0
2621,0,139,24501,0,2147483647,24501,0,0
2622,0,43,32682,0,2147483647,21909,0,0
2623,0,43,21909,0,2147483647,21909,0,0
2624,0,43,32683,0,2147483647,24477,0,0
2625,0,43,24477,0,2147483647,24477,0,0
2626,0,46,32422,0,2147483647,23550,0,0
2627,0,46,23550,0,2147483647,23550,0,0
2628,0,40,32687,0,2147483647,21315,0,0
2629,0,40,21315,0,2147483647,21315,0,0
2630,0,43,32687,0,2147483647,21315,0,0
2631,0,43,21315,0,2147483647,21315,0,0
2632,0,43,32693,0,2147483647,11530,0,0
2633,0,43,11530,0,2147483647,11530,0,0
2634,0,46,32693,0,2147483647,11530,0,0
2635,0,46,11530,0,2147483647,11530,0,0
2636,0,40,32368,0,2147483647,5983,0,0
2637,0,40,5983,0,2147483647,5983,0,0
2638,0,43,32698,0,2147483647,22126,0,0
2639,0,43,22126,0,2147483647,22126,0,0
2640,0,46,32697,0,2147483647,22161,0,0
2641,0,46,22161,0,2147483647,22161,0,0
2642,0,40,32702,0,2147483647,15536,0,0
2643,0,40,15536,0,2147483647,15536,0,0
2644,0,40,32704,0,2147483647,23459,0,0
2645,0,40,23459,0,2147483647,23459,0,0
2646,0,46,32307,0,2147483647,22504,0,0
2647,0,46,22504,0,2147483647,22504,0,0
2648,0,46,32473,0,2147483647,15288,0,0
2649,0,46,15288,0,2147483647,15288,0,0
2650,0,43,32473,0,2147483647,15288,0,0
2651,0,43,15288,0,2147483647,15288,0,0
2652,0,139,32473,0,2147483647,15288,0,0
2653,0,139,15288,0,2147483647,15288,0,0
2655,0,40,21209,0,2147483647,21209,0,0
2656,0,43,32713,0,2147483647,4064,0,0
2657,0,43,4064,0,2147483647,4064,0,0
2658,0,40,29869,0,2147483647,21180,0,0
2659,0,40,21180,0,2147483647,21180,0,0
2660,0,40,32715,0,2147483647,21494,0,0
2661,0,40,21494,0,2147483647,21494,0,0
2663,0,46,21194,0,2147483647,21194,0,0
2664,0,43,32716,0,2147483647,21410,0,0
2665,0,43,21410,0,2147483647,21410,0,0
2666,0,46,32704,0,2147483647,23459,0,0
2667,0,46,23459,0,2147483647,23459,0,0
2668,0,43,32704,0,2147483647,23459,0,0
2669,0,43,23459,0,2147483647,23459,0,0
2670,0,139,32704,0,2147483647,23459,0,0
2671,0,139,23459,0,2147483647,23459,0,0
2672,0,46,32706,0,2147483647,23459,0,0
2673,0,43,32706,0,2147483647,23459,0,0
2675,0,43,21209,0,2147483647,21209,0,0
2676,0,46,32728,0,2147483647,15594,0,0
2677,0,46,15594,0,2147483647,15594,0,0
2678,0,40,32727,0,2147483647,10486,0,0
2679,0,40,10486,0,2147483647,10486,0,0
2680,0,40,32730,0,2147483647,21494,0,0
2681,0,139,32731,0,2147483647,21738,0,0
2682,0,139,21738,0,2147483647,21738,0,0
2683,0,40,32731,0,2147483647,21738,0,0
2684,0,40,21738,0,2147483647,21738,0,0
2686,0,43,27812,0,2147483647,27812,0,0
2687,0,40,32733,0,2147483647,22814,0,0
2688,0,40,22814,0,2147483647,22814,0,0
2690,0,139,27812,0,2147483647,27812,0,0
2691,0,40,32443,0,2147483647,25761,0,0
2692,0,40,25761,0,2147483647,25761,0,0
2693,0,46,32727,0,2147483647,10486,0,0
2694,0,46,10486,0,2147483647,10486,0,0
2695,0,43,32731,0,2147483647,21738,0,0
2696,0,43,21738,0,2147483647,21738,0,0
2697,0,40,32736,0,2147483647,27536,0,0
2698,0,40,27536,0,2147483647,27536,0,0
2699,0,43,32389,0,2147483647,21585,0,0
2700,0,43,21585,0,2147483647,21585,0,0
2701,0,40,32522,0,2147483647,13080,0,0
2702,0,40,13080,0,2147483647,13080,0,0
2703,0,139,32389,0,2147483647,21585,0,0
2704,0,139,21585,0,2147483647,21585,0,0
2705,0,40,32389,0,2147483647,21585,0,0
2706,0,40,21585,0,2147483647,21585,0,0
2707,0,43,32736,0,2147483647,27536,0,0
2708,0,43,27536,0,2147483647,27536,0,0
2709,0,46,32748,0,2147483647,21611,0,0
2710,0,46,21611,0,2147483647,21611,0,0
2711,0,46,32750,0,2147483647,21201,0,0
2712,0,46,21201,0,2147483647,21201,0,0
2713,0,46,32757,0,2147483647,21996,0,0
2714,0,46,21996,0,2147483647,21996,0,0
2715,0,43,32759,0,2147483647,478,0,0
2716,0,43,478,0,2147483647,478,0,0
2717,0,139,32757,0,2147483647,21996,0,0
2718,0,139,21996,0,2147483647,21996,0,0
2719,0,46,32751,0,2147483647,16883,0,0
2720,0,46,16883,0,2147483647,16883,0,0
2721,0,40,32753,0,2147483647,12212,0,0
2722,0,40,12212,0,2147483647,12212,0,0
2723,0,40,32751,0,2147483647,16883,0,0
2724,0,40,16883,0,2147483647,16883,0,0
2725,0,43,32762,0,2147483647,10002,0,0
2726,0,43,10002,0,2147483647,10002,0,0
2727,0,40,32764,0,2147483647,15352,0,0
2728,0,40,15352,0,2147483647,15352,0,0
2729,0,46,32764,0,2147483647,15352,0,0
2730,0,46,15352,0,2147483647,15352,0,0
2731,0,40,32765,0,2147483647,16715,0,0
2732,0,40,16715,0,2147483647,16715,0,0
2733,0,70,32091,0,2147483647,21073,0,0
2734,0,70,21073,0,2147483647,21073,0,0
2735,0,43,32768,0,2147483647,10002,0,0
2736,0,40,32771,0,2147483647,6019,0,0
2737,0,40,6019,0,2147483647,6019,0,0
2738,0,43,32773,0,2147483647,7824,0,0
2739,0,43,7824,0,2147483647,7824,0,0
2740,0,40,32774,0,2147483647,22359,0,0
2741,0,40,22359,0,2147483647,22359,0,0
2742,0,43,32547,0,2147483647,7789,0,0
2743,0,43,7789,0,2147483647,7789,0,0
2744,0,46,32779,0,2147483647,11917,0,0
2745,0,46,11917,0,2147483647,11917,0,0
2746,0,40,32782,0,2147483647,22905,0,0
2747,0,40,22905,0,2147483647,22905,0,0
2748,0,43,32774,0,2147483647,22359,0,0
2749,0,43,22359,0,2147483647,22359,0,0
2750,0,40,32789,0,2147483647,12186,0,0
2751,0,40,12186,0,2147483647,12186,0,0
2752,0,43,32791,0,2147483647,21480,0,0
2753,0,43,21480,0,2147483647,21480,0,0
2754,0,139,32774,0,2147483647,22359,0,0
2755,0,139,22359,0,2147483647,22359,0,0
2756,0,40,32798,0,2147483647,27359,0,0
2757,0,40,27359,0,2147483647,27359,0,0
2758,0,46,32798,0,2147483647,27359,0,0
2759,0,46,27359,0,2147483647,27359,0,0
2760,0,46,32561,0,2147483647,10130,0,0
2761,0,46,10130,0,2147483647,10130,0,0
2762,0,40,32772,0,2147483647,25816,0,0
2763,0,40,25816,0,2147483647,25816,0,0
2764,0,40,32799,0,2147483647,21496,0,0
2765,0,40,21496,0,2147483647,21496,0,0
2766,0,43,32798,0,2147483647,27359,0,0
2767,0,43,27359,0,2147483647,27359,0,0
2768,0,139,32798,0,2147483647,27359,0,0
2769,0,139,27359,0,2147483647,27359,0,0
2770,0,46,32804,0,2147483647,10016,0,0
2771,0,46,10016,0,2147483647,10016,0,0
2772,0,40,32808,0,2147483647,22762,0,0
2773,0,40,22762,0,2147483647,22762,0,0
2774,0,43,32811,0,2147483647,9969,0,0
2775,0,43,9969,0,2147483647,9969,0,0
2776,0,43,32799,0,2147483647,21496,0,0
2777,0,43,21496,0,2147483647,21496,0,0
2778,0,40,32811,0,2147483647,9969,0,0
2779,0,40,9969,0,2147483647,9969,0,0
2780,0,40,32813,0,2147483647,21123,0,0
2781,0,40,21123,0,2147483647,21123,0,0
2782,0,43,32817,0,2147483647,13952,0,0
2783,0,43,13952,0,2147483647,13952,0,0
2784,0,40,32816,0,2147483647,13063,0,0
2785,0,40,13063,0,2147483647,13063,0,0
2786,0,40,32812,0,2147483647,26907,0,0
2787,0,40,26907,0,2147483647,26907,0,0
2788,0,43,32813,0,2147483647,21123,0,0
2789,0,43,21123,0,2147483647,21123,0,0
2790,0,46,32813,0,2147483647,21123,0,0
2791,0,46,21123,0,2147483647,21123,0,0
2792,0,40,30288,0,2147483647,27236,0,0
2793,0,40,27236,0,2147483647,27236,0,0
